date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),medianTxValue(USD),fees,medianFee,activeAddresses
2018-07-21,466315.6574468714,1184,287147907.8498293,2.87,13783100.0,0.17794977235,5.21,0.001,2029
2018-07-22,2472509.302210346,1495,293501829.0909091,2.93,16725400.0,33.5387930272,1.515,0.001,1048
2018-07-23,1544078.502754789,2241,275984723.24723244,2.76,14873300.0,0.0015898014,6.7515,0.001,8790
2018-07-24,1696796.740770797,2035,271444278.8104089,2.71,16611800.000000002,88.4543476428,2.107,0.001,1244
2018-07-25,855544.9732842993,1693,265655764.70588234,2.66,13164999.999999998,18.62,2.318,0.001,1169
2018-07-26,986227.3082081587,1771,271108810.6060606,2.71,11437500.0,0.0040462197,5.626,0.001,8688
2018-07-27,636575.4660553728,2580,264385082.7067669,2.64,11130900.0,5.26944,2.44530294,0.001,2274
2018-07-28,412193.69776521454,1543,267304858.20895517,2.67,13859199.999999998,5.32932,5.301,0.001,1833
2018-07-29,269082.39151129016,1252,271479853.3834586,2.71,12122400.0,0.0011748392,5.148,0.001,7187
2018-07-30,759675.1777836592,2501,266190443.57976657,2.66,13146100.000000002,0.056532740600000006,2.7295,0.001,2405
2018-07-31,1592395.9731092656,3464,257507493.67088604,2.57,8515840.0,132.57703257999998,3.559,0.001,1157
2018-08-01,1978057.112425228,4557,237417371.68141595,2.37,6048860.000000001,135.09,5.8045,0.001,1533
2018-08-02,3891541.749478956,4362,226630074.0740741,2.27,14925900.0,0.0087635847,9.61426316,0.001,9103
2018-08-03,1783082.6846972867,5282,187805902.70270267,1.88,8055989.999999999,44.7566131456,5.195306,0.001,2021
2018-08-04,991187.4810880146,2507,185908021.97802198,1.86,4921980.0,46.5,6.5135,0.001,1619
2018-08-05,777930.833434937,2251,181756684.49197862,1.82,3437270.0,0.0014547624,6.4685,0.001,7445
2018-08-06,836856.7057117696,3138,187388306.01092896,1.87,3375840.0,9.350000000000001,3.3485,0.001,2024
2018-08-07,879948.5209166921,2386,184415045.45454547,1.84,5663310.0,33.120000000000005,2.484,0.001,1411
2018-08-08,801405.7910836207,3061,175607142.85714287,1.76,5172200.0,1.76,3.2555,0.001,1665
2018-08-09,630159.4617520272,3134,168127415.73033708,1.68,4029810.0,0.005382972,7.556,0.001,8653
2018-08-10,1551898.548234297,3430,177620738.63636363,1.78,7980710.000000001,16.019923637999998,3.49080753,0.001,1447
2018-08-11,1585116.817641315,3981,175325000.0,1.75,8951110.0,7.0597170875,7.177,0.001,2141
2018-08-12,2498336.801051892,2660,182412592.23300973,1.82,14883600.0,0.0020397104,6.7565,0.001,7648
2018-08-13,3401851.9336025678,2407,207016559.99999997,2.07,14084200.0,2.0377476404999997,2.6135,0.001,2223
2018-08-14,4747282.69893144,2355,199713978.49462363,2.0,5098890.0,2.74487378,2.706,0.001,2198
2018-08-15,1052913.796955528,1983,186072492.30769232,1.86,4133930.0,152.6497819836,2.9735,0.001,981
2018-08-16,3247824.911937567,3406,195046760.20408162,1.95,3398700.0,0.0038493195,7.323,0.001,10038
2018-08-17,641643.466266418,2483,196185972.09302324,1.96,4178410.0,0.0392,7.67,0.001,2146
2018-08-18,411449.3894886105,2671,215499619.04761904,2.15,3680330.0,0.0019741299999999997,2.884,0.001,1325
2018-08-19,592280.484380844,2161,210392777.77777776,2.1,2950140.0,0.0006314280000000001,6.038806,0.001,7808
2018-08-20,1224904.3712646335,2298,216156521.73913047,2.16,2726180.0,0.0438968592,2.547,0.001,2379
2018-08-21,561848.6296354148,1606,206894093.02325583,2.07,3416780.0,0.16382432295,1.7245,0.001,1443
2018-08-22,1190982.271413657,862,214553300.97087377,2.15,4456740.0,6.4457,0.9145,0.001,830
2018-08-23,343514.658314145,1446,204823497.75784752,2.05,3023120.0,0.0020006154999999996,5.554,0.001,8581
2018-08-24,16022710.566855177,5767,223284253.2188841,2.23,2707400.0,49.800097361750005,6.0975,0.001,5469
2018-08-25,309839.04138303024,956,232819548.9361702,2.33,2680160.0,0.233,4.7295,0.001,1250
2018-08-26,6871904.868135529,1177,234477309.41704038,2.35,2718070.0,0.0005898265,5.2105,0.001,7406
2018-08-27,3768872.7540959273,1929,222230880.00000003,2.22,2686800.0,0.0053543736,2.498,0.001,2463
2018-08-28,2066867.8402866074,2139,224681828.19383258,2.25,3538880.0,9.9747,2.5244,0.001,1534
2018-08-29,1137095.940191672,1538,227300931.19266054,2.27,4047969.9999999995,6.5212572485,1.6005,0.001,1050
2018-08-30,612932.6889564128,1495,217729596.15384617,2.18,4123340.0,0.00218,5.505,0.001,8768
2018-08-31,447754.0316489136,2799,208254654.20560747,2.08,4609450.0,0.044011718400000004,3.38781365,0.001,3101
2018-09-01,433263.51350574906,2663,213906495.4954955,2.14,3682020.0,0.00428,9.7195,0.001,7740
2018-09-02,1039000.9611796405,4040,222284830.18867925,2.22,3322719.9999999995,0.0029814933,18.5415,0.001,29928
2018-09-03,597858.8533018911,8009,212703901.34529147,2.13,3960510.0,0.00213,39.623,0.001,69283
2018-09-04,1354712.0615235425,7300,223053326.08695653,2.23,5207530.0,0.00223,8.44827387,0.001,8936
2018-09-05,986250.214870975,21674,230240349.99999997,2.3,3111260.0,0.0023,33.5155,0.001,43561
2018-09-06,1307608.6642036,2218,199950505.05050504,2.0,2827340.0,0.00305262,8.3315,0.001,12346
2018-09-07,785335.6742944086,21430,198313851.06382978,1.98,4811480.0,0.00198,24.6203213,0.001,26472
2018-09-08,1469641.3049628953,4612,189193871.13402063,1.89,4906060.0,0.00378,5.545,0.001,5696
2018-09-09,1385653.3647580042,20887,194051871.657754,1.94,4012510.0,0.0019399999999999999,30.397,0.001,29767
2018-09-10,5147248.476662074,6766,187026484.97854078,1.87,24734100.0,0.0018700000000000001,9.6555,0.001,9991
2018-09-11,3743622.8802934843,5967,232210054.05405402,2.32,17277700.0,0.00232,9.156,0.001,10787
2018-09-12,1528360.748512182,3017,221966303.57142857,2.22,9690340.0,0.00444,4.6925,0.001,5261
2018-09-13,1043167.3802603201,2956,224401180.32786888,2.24,16952500.0,0.0044800000000000005,9.271,0.001,14626
2018-09-14,3319364.417417293,2937,246237406.11353713,2.46,8482650.0,0.0095044314,4.34837439,0.001,4336
2018-09-15,692933.1384814224,1721,229311639.1304348,2.29,2972100.0,0.00458,7.7407,0.001,4508
2018-09-16,454147.47153334017,2668,230632453.33333334,2.31,2088120.0,0.00231,7.9475,0.001,10604
2018-09-17,2103458.8305998472,3098,225231428.57142854,2.25,2306610.0,0.0045000000000000005,11.296002,0.001,5519
2018-09-18,1920108.45205158,2580,210453209.3023256,2.1,2627130.0,0.0423967425,7.96655,0.001,3350
2018-09-19,4640564.434683067,2514,215841092.5110132,2.16,14680600.0,0.00432,13.66955,0.001,9834
2018-09-20,9522174.681809448,3614,227668178.57142854,2.28,17634800.0,0.011058182399999998,10.1475,0.001,11229
2018-09-21,3196066.0050699315,3367,223410160.7142857,2.23,14374600.0,0.00223,1008.9464376,0.001,13337
2018-09-22,996040.5580841185,1496,223660859.81308413,2.24,6440330.0,2.24,1.97700101,0.001,1529
2018-09-23,2436780.376736413,3883,213257842.10526314,2.13,18005700.0,0.0026198999999999997,22.3802,0.001,28415
2018-09-24,1177779.2366002619,4481,228227999.99999994,2.28,7921500.0,0.0031960584,5.27705,0.001,5406
2018-09-25,2258810.567383289,2138,221730940.09216592,2.22,6502840.0,0.0024664200000000004,6.1056,0.001,7974
2018-09-26,3930946.678907986,2810,216265634.04255322,2.16,17278800.0,0.055860926400000004,3.5645,0.001,3079
2018-09-27,3206843.409705605,3011,236553701.2987013,2.37,10826800.0,0.0026354163,1014.9821,0.001,25899
2018-09-28,1141868.094316452,2278,230376742.08144796,2.3,7152760.0,0.0026334999999999996,13.42785192,0.001,14498
2018-09-29,965548.2362070492,1792,220947238.73873872,2.21,4177000.0,1.2117586025999998,3.0821001,0.001,1693
2018-09-30,570891.0535483363,1641,221107486.36363634,2.21,4126900.0,0.002431,9.55110056,0.001,8332
2018-10-01,961867.4883920961,3322,220124837.20930234,2.2,6515430.0,0.216910012,4.33778049,0.001,3216
2018-10-02,922862.8584286429,2568,215471580.18867922,2.15,4353180.0,0.0021715,4.61350035,0.001,5251
2018-10-03,2626661.2375199297,3120,212857668.22429904,2.13,7051150.0,5.8883849999999995,3.42550013,0.001,2697
2018-10-04,1081824.5436760741,2548,214249000.0,2.14,4940890.0,0.011991982200000001,7.81610009,0.001,9641
2018-10-05,3013305.77325712,2993,214805522.72727272,2.15,7130810.0,1.1703521452499999,8.66260044,0.001,2957
2018-10-06,1580260.526403614,3227,220516792.4528302,2.2,7078420.0,0.046193554000000005,3.94894886,0.001,3921
2018-10-07,1025391.911774525,1973,213038179.245283,2.13,4451390.0,0.00213,28.58155001,0.001,8438
2018-10-08,1361677.6797726697,2759,213379219.6261682,2.13,6329040.0,0.0264470811,3.84400003,0.001,4216
2018-10-09,864470.9297949336,2207,215863098.5915493,2.16,12126800.000000002,0.0064800000000000005,535.03805001,0.001,2569
2018-10-10,2853382.7103962693,1999,213404900.94339618,2.13,7758380.0,27.722125522649996,2.65810001,0.001,1499
2018-10-11,4453271.756677064,2442,212222203.20855615,2.12,8808830.0,0.0021200000000000004,11.04120002,0.001,16314
2018-10-12,1056654.677927076,2520,186899537.23404258,1.87,5017790.0,0.0187,4.16304273,0.001,3462
2018-10-13,1977602.4492356658,2085,188130306.8783069,1.88,3346790.0,0.00188,1006.65110102,0.001,5515
2018-10-14,1206040.328552115,4084,188654000.0,1.89,4084220.0,0.0044208234,14.62360203,0.001,11151
2018-10-15,878454.2249473725,3599,188813820.89552242,1.89,7021190.0,0.0693076986,4.8125603,0.001,4890
2018-10-16,1423712.7743576523,2461,200615000.0,2.01,6364950.0,0.0020099999999999996,14.96500007,0.001,5876
2018-10-17,889077.8118250492,2374,201716403.94088674,2.02,6972010.0,0.00202,5.31190066,0.001,4184
2018-10-18,1192578.572209761,2126,202920432.160804,2.03,6483520.0,0.0020299999999999997,1009.01205016,0.001,13142
2018-10-19,1483201.1470454743,2269,199299525.77319586,1.99,5348150.0,0.00199,12.73605065,0.001,7402
2018-10-20,1130249.5156536924,3698,194000000.0,1.94,5905280.0,0.0019399999999999999,21.51746274,0.001,29814
2018-10-21,1370220.6023743774,2693,195689171.7171717,1.96,7447430.0,0.00196,15.93250006,0.001,22772
2018-10-22,2071081.4532522443,3787,198337824.74226806,1.98,5408590.0,0.00198,9.63730135,0.001,12505
2018-10-23,2856874.8258187035,3464,194167411.16751269,1.94,8374640.000000001,4.656e-05,213.01500028,0.001,10569
2018-10-24,2930161.822058895,4728,196294000.0,1.96,8344589.999999999,9.408000000000001e-05,539.16850325,0.001,11405
2018-10-25,3349023.8214488127,8302,195596943.58974358,1.96,5823140.0,0.0101778684,8.51713753,1e-08,13693
2018-10-26,10318661.97064196,7802,194217361.2565445,1.94,6261370.0,99.3740275088,8.52605186,1e-08,5736
2018-10-27,3788506.5340503287,3314,191093489.47368422,1.91,4990250.0,19.099999999999998,20002.51138097,0.001,3522
2018-10-28,1732223.3677509706,2863,190696410.52631578,1.91,4978870.0,0.00382,23.9601001,0.001,40642
2018-10-29,2554073.7743943194,3344,189305797.752809,1.89,6265960.0,2.2679999999999997e-07,1016.8301503,0.001,25770
2018-10-30,6442030.056683908,3303,179223750.0,1.79,5319870.0,2.148e-07,12.36310011,0.001,18633
2018-10-31,1648307.3519509644,2538,177369646.4088398,1.77,6702810.0,0.0177,1017.43565024,0.001,27422
2018-11-01,1791075.1695593745,2374,181119362.16216218,1.81,6467550.0,0.00247695785,10.06400007,0.001,13289
2018-11-02,1571500.73932538,2671,185264000.0,1.85,4998820.0,0.003885,1009.62133973,0.001,4901
2018-11-03,1124042.25294112,2405,185019892.47311828,1.85,4234550.0,0.005180000000000001,45.24000065,0.001,4749
2018-11-04,1403940.4377924348,2831,186141032.96703297,1.86,4184830.0,9.666420000000001e-05,44.11470028,0.001,18512
2018-11-05,1539705.4366666155,3112,182379082.8729282,1.82,5095370.0,0.036612758,1049.88100101,0.001,3410
2018-11-06,1393813.948700628,2870,181589510.86956522,1.82,5065320.0,0.008918,1026.18932626,0.001,6106
2018-11-07,862305.4667351353,2431,184401180.32786885,1.84,4760070.0,2.5184709004,1024.50850024,0.001,1656
2018-11-08,890903.4120421623,2486,183063346.15384614,1.83,4520230.0,0.00054948495,3052.76151839,0.001,13986
2018-11-09,977846.4275456058,2715,181775602.27272728,1.82,3821640.0,0.00182,15.34038125,0.001,4416
2018-11-10,505213.77997129597,3019,176275000.0,1.76,3344670.0,0.032568536,1008.25150018,0.001,3351
2018-11-11,912948.1593376847,1915,175713109.82658958,1.76,4139880.0,0.00176,548.6985002,0.001,9790
2018-11-12,991042.0826714856,2030,173613000.0,1.74,4773620.0,0.00696,25.42971136,0.001,5699
2018-11-13,855646.3419938303,2360,172659029.06976745,1.73,4073700.0000000005,0.0017300172999999998,38.6060103,0.001,9889
2018-11-14,1077704.277716617,2092,171369360.0,1.71,5488710.0,0.3932063262,17.73601008,0.001,2272
2018-11-15,1375396.7925287317,2654,150638394.7368421,1.51,4515360.0,0.00151,2009.2413612,0.001,11773
2018-11-16,1764971.116036333,1698,152422335.5704698,1.52,4387120.0,0.00304,3.6501001,0.001,4420
2018-11-17,8142446.655920114,2302,150171140.9395973,1.5,5479690.0,0.009172244999999999,6.82760025,0.001,2827
2018-11-18,1305521.756119695,2418,150214144.7368421,1.5,3374240.0,0.00223809,1007.93700143,0.001,8855
2018-11-19,4687382.843565722,3616,151476837.2093023,1.52,9561620.0,0.0123097352,5.30350111,0.001,5083
2018-11-20,2480640.2359454976,3410,128419887.85046728,1.28,6182380.0,0.00512,80.32350019,0.001,5761
2018-11-21,1473920.0787833363,2449,106568310.34482759,1.07,3733990.0,0.005350000000000001,17.0275001,0.001,5265
2018-11-22,808668.1580211649,2350,114828018.01801799,1.15,3731090.0,1.3799999999999997e-07,1013.27760107,0.001,19590
2018-11-23,913066.524518753,1878,110369000.0,1.1,3961920.0,0.05280000000000001,3.25096704,0.001,1762
2018-11-24,391663.55385370407,1840,110000000.00000001,1.1,2638930.0,0.02662957,6.80200412,0.001,2134
2018-11-25,794411.5658253423,2015,99586353.66923076,0.991706,3879810.0,0.00058115955012,19.2644002,0.001,8457
2018-11-26,513154.028374676,2067,104000000.0,1.04,3336280.0,0.015872251200000003,2.76950009,0.001,2923
2018-11-27,1004055.7702867625,2302,98510000.0,0.9851,2692660.0,0.18437141943549998,532.42560416,0.001,1847
2018-11-28,2415042.41488295,2650,99890434.7826087,1.0,5416170.0,4.9557582,3.44600308,0.001,2482
2018-11-29,2077219.5445386528,2265,114687024.62499999,1.15,4737887.0,0.005539279749999999,7.0900001,0.001,8356
2018-11-30,2524202.908281048,2981,120114944.1322314,1.2,6119033.0,21.151342680000003,4.19750012,0.001,1691
2018-12-01,3558019.451522131,3632,122379895.8,1.22,8968716.0,0.36319436599999994,7.47623407,0.001,2992
2018-12-02,4262704.823146294,3404,139639297.08860758,1.4,12830836.0,0.004856068,7.7321011,0.001,8702
2018-12-03,4265859.92838433,4072,157568420.8648649,1.58,11208827.0,0.15800000000000003,1004.55560007,0.001,3119
2018-12-04,16093997.342451314,6614,147699682.0829493,1.48,61068743.0,102.21921957,1006.74520321,0.001,3514
2018-12-05,9522472.065223597,3254,217620092.3478261,2.18,29357165.0,2.19962,1004.28310032,0.001,3426
2018-12-06,6772192.094073641,2342,183447730.9932886,1.83,9763196.0,0.00549,6.80350014,0.001,9831
2018-12-07,4634442.661050015,1726,150272558.0,1.5,6509154.0,2.24325,1004.01560506,0.001,1643
2018-12-08,1143346.641689655,1683,150945234.78481013,1.51,5357524.0,0.00151,1006.13550009,0.001,3066
2018-12-09,4275989.037728003,2316,156604604.73529413,1.57,9027674.0,0.001284888,18.48510032,0.001,9608
2018-12-10,9134325.29786945,2437,169169191.6050955,1.69,4123543.0000000005,0.0075873901999999995,4.66762025,0.001,3162
2018-12-11,5046679.513193976,3066,156851934.81325305,1.57,5045677.0,0.31743823720000003,3.2359036,0.001,2306
2018-12-12,8278423.238067526,4257,165197951.080402,1.65,17138334.0,60.529143939,24.33550053,0.001,2360
2018-12-13,11661023.296461964,4684,199086922.05741626,1.99,35026459.0,0.0045540553,8.52050356,0.001,9086
2018-12-14,13784581.926582944,4767,211573734.42060086,2.12,39252386.0,208.044923654,5.79014403,0.001,2329
2018-12-15,9237684.392406173,4138,233425721.43265304,2.33,31121529.0,4.658835,1015.50181075,0.001,3051
2018-12-16,9775389.629900388,3816,242979579.0,2.43,29908881.0,0.0017737906500000001,12.42100058,0.001,9089
2018-12-17,9271243.69874395,4144,243095205.88715956,2.43,24743333.0,0.73212984,544.77350027,0.001,3438
2018-12-18,28256271.43504375,6646,257253714.5475504,2.57,77425528.0,173.21029000000001,113.26450055,0.001,3495
2018-12-19,40806897.3466269,7564,348734550.7803618,3.49,118216512.0,174.550605,11.59991884,0.001,4171
2018-12-20,21172488.84274358,5265,373608520.1861575,3.74,139958633.0,0.026837604200000004,2019.70435981,0.001,9602
2018-12-21,14016440.068571767,3560,419114965.86461544,4.19,45208768.0,46.92860757095,4.55050098,0.001,2296
2018-12-22,16903760.184634473,4484,324690726.8494898,3.25,84265834.0,65.0,2009.3540002,0.001,2669
2018-12-23,20178467.999229893,5195,386333024.57978725,3.86,53378646.0,0.0070323796,20012.05550034,0.001,9150
2018-12-24,17226526.268494543,7814,376667752.83109915,3.77,42907700.0,1.131,1016.4726307,0.001,4597
2018-12-25,9177011.411839917,3672,371653715.74925375,3.72,33534700.0,3.72,1006.47600086,0.001,3564
2018-12-26,11154456.737603929,2753,333690902.347561,3.34,26629242.0,0.32064,4.52010034,0.001,3195
2018-12-27,9040951.331273636,2619,327870645.40327865,3.28,15730608.0,0.0056565404,8.57040111,0.001,8661
2018-12-28,5847430.112686776,1979,305306740.18404907,3.05,15155621.0,21.343899999999998,3.34810069,0.001,1582
2018-12-29,6551492.801984487,4064,327212937.03934425,3.27,11224855.0,0.00654,5.47230041,0.001,2978
2018-12-30,6372520.6787832,1973,305376692.7669903,3.05,10808232.0,0.000577243,10.43910051,0.001,8400
2018-12-31,17520735.849786136,2679,309701019.876161,3.1,21489862.0,0.054774954,26.33271044,0.001,2880
2019-01-01,29726577.174115553,3473,326260378.056962,3.26,17751534.0,0.0326,1006.10610356,0.001,3991
2019-01-02,8696560.126392998,5058,318319403.2380952,3.18,14176192.0,0.0318,6.30791043,0.001,4771
2019-01-03,6802678.853966867,3128,315396334.016129,3.15,10588626.0,0.00374300325,1006.64350034,0.001,9140
2019-01-04,8603657.47486245,3003,310679878.33980584,3.11,12094372.0,0.0311,4.50890039,0.001,3021
2019-01-05,21998379.063743174,2177,308354727.71335506,3.08,11661695.0,0.0308,3.64550042,0.001,2495
2019-01-06,5128304.79071831,2565,308018921.3707165,3.08,12685025.0,0.0008041880000000001,10.08710517,0.001,9029
2019-01-07,17434463.529274676,3036,321216228.86440676,3.21,15409171.0,0.032100000000000004,4.81370339,0.001,3598
2019-01-08,11533017.980403906,2433,294735545.2595156,2.95,15761841.0,0.14750000000000002,6.17750522,0.001,2481
2019-01-09,3242608.79362384,2962,289412463.6293706,2.89,13767604.0,0.00289,541.29480215,0.001,8292
2019-01-10,8220294.880810864,2647,286753611.5954198,2.87,21314704.0,4.0180000000000006e-07,2013.77200026,0.001,17978
2019-01-11,9167129.44362999,10401,260588173.11923072,2.61,11321681.0,2.2367699999999996e-05,7.25002874,2e-07,9837
2019-01-12,5501641.8873133985,2061,258553607.52307692,2.59,8891122.0,0.20917749089999998,5.45400122,0.001,1854
2019-01-13,8800478.977600232,3353,259952768.6142322,2.6,17509923.0,0.00111098,7.34100037,0.001,8382
2019-01-14,22217258.507699754,3251,267607877.99272728,2.68,33323810.0,0.04053099340000001,5.05650048,0.001,3502
2019-01-15,3799006.0708043803,2302,273937102.24615383,2.74,16600031.0,1.2336113214,20003.04950628,0.001,2414
2019-01-16,496693.56284223,415,259532431.99999997,2.6,14102644.0,2.6,0.44250003,0.001,470
2019-01-17,1061164.8139798942,550,259642859.23664123,2.6,19423848.0,0.001051206,2.85700003,0.001,4956
2019-01-18,641722.2710959528,379,262258586.80784315,2.62,13659257.999999998,2.62,1.46750004,0.001,468
2019-01-19,716403.946965248,301,256327736.12307692,2.56,10639690.0,15.2064455424,0.34450001,0.001,376
2019-01-20,553769.500258728,465,260095154.88188976,2.6,9885648.0,0.00018616000000000002,2.70000002,0.001,4598
2019-01-21,365297.46894860984,471,253699883.0,2.54,9053180.0,0.006453505,0.72315002,0.001,956
2019-01-22,718851.8887265449,487,253614723.8781362,2.54,23594560.0,13.53312,12.23605008,0.001,535
2019-01-23,1744579.911996909,839,279166402.9180328,2.79,69909033.0,42.10666884,5.35055003,0.001,740
2019-01-24,2423308.751797812,761,304574079.1454545,3.05,41182271.0,0.0021151444999999995,6.43355002,0.001,6873
2019-01-25,1121064.1946774325,542,275076143.68327403,2.75,31324116.0,43.7581925,1.87310012,0.001,501
2019-01-26,598613.7279625159,559,280466463.4074074,2.8,13128785.000000002,36.2253444,1.00905003,0.001,495
2019-01-27,1264496.2373060542,849,270951262.15555555,2.71,31886645.0,0.00043170299999999997,5.38400007,0.001,7172
2019-01-28,1761445.5499222027,685,270729029.06920415,2.71,30872060.0,5.149,1.61311014,0.001,663
2019-01-29,1353373.5432633737,701,291094248.60810816,2.91,35586250.0,0.00795612915,2.23900014,0.001,1992
2019-01-30,3746521.0560484976,999,297327603.3321799,2.97,36132989.0,2.97,3.68450003,0.001,871
2019-01-31,1076041.9135566656,755,288492018.5071429,2.89,13912694.0,0.0018831818,5.63150515,0.001,5630
2019-02-01,843855.9961353453,497,279251444.40659344,2.79,9983975.0,8.508105,3.51050006,0.001,510
2019-02-02,1222361.555545767,718,273120166.1691176,2.73,8901578.0,0.9554999999999999,4.92100005,0.001,710
2019-02-03,3027993.19353144,953,271647071.31914896,2.72,23050834.0,2.9920000000000004,50026.55800003,0.001,1068
2019-02-04,2460681.770192881,804,282239057.2058823,2.82,18231233.0,0.18138877320000002,50044.57130007,0.001,1172
2019-02-05,805098.0557705377,590,272257473.56390977,2.72,17756141.0,22.87812298,51.00005429,0.001,557
2019-02-06,792195.269806773,772,265868830.20717132,2.66,13535404.999999998,2.9260000000000006,31.22600008,0.001,753
2019-02-07,1716858.0075067545,766,251033246.45599997,2.51,15360419.000000002,0.0049655581,2.55600015,0.001,3477
2019-02-08,899715.521371925,607,249959075.4716981,2.5,19771103.0,2.75,60.71400033,0.001,526
2019-02-09,1036195.4191661436,546,266156973.76153848,2.66,14827125.0,0.053200000000000004,1.05365932,0.001,760
2019-02-10,1315853.512794392,584,260404650.8088235,2.6,21019191.0,0.050440000000000006,4.7731001,0.001,828
2019-02-11,1583653.0523977254,752,273162197.19512194,2.73,22215354.0,0.0876631665,2.13105413,0.001,1046
2019-02-12,1348913.168050598,791,287106505.19649124,2.87,22185782.0,0.5189326786,3.81555033,0.001,800
2019-02-13,320293.317399484,501,286177504.08,2.86,11806421.0,0.174049447,1012.30600012,0.001,551
2019-02-14,229874.168622065,969,275307714.6616541,2.75,9811327.0,0.072191185,3.15500047,0.001,1229
2019-02-15,2189001.638529416,838,265750436.20973787,2.66,8507962.0,0.266,2.59421011,0.001,644
2019-02-16,2955387.8116811677,735,267091369.03053433,2.67,8729043.0,10.5450385221,2.49200014,0.001,593
2019-02-17,394236.12942715944,425,261816698.99999997,2.62,11476779.0,0.0026200000000000004,3.972001,0.001,873
2019-02-18,1795010.9275202511,705,261633960.27636367,2.62,16406242.0,0.005240000000000001,20001.56955412,0.001,1670
2019-02-19,2427735.8449292574,709,274599450.26690394,2.75,21888111.0,0.0004345,1.91305102,0.001,1795
2019-02-20,604716.707745668,732,279818010.96085405,2.8,11907010.0,0.00056,2.41185002,0.001,1310
2019-02-21,1215663.175476804,1430,281216624.3789474,2.81,20603393.0,0.021151066700000002,2.97510014,0.001,2399
2019-02-22,865093.998802986,1870,285193632.1232877,2.85,14610268.999999998,0.0456,2.97315324,0.001,1384
2019-02-23,880125.09506826,775,291934523.76632303,2.92,12724681.0,6.6575999999999995,2.20221032,0.001,661
2019-02-24,884216.4325921725,1131,291015566.32835823,2.91,15522367.0,0.0004937688,4.02001025,0.001,4816
2019-02-25,1923262.7048305243,996,267560677.05882353,2.68,12436207.0,0.05736430120000001,4.24460013,0.001,1362
2019-02-26,783440.0449897419,888,271045768.6641791,2.71,8621190.0,0.271,1004.02550215,0.001,908
2019-02-27,1036160.9408212849,1010,267576599.00000003,2.68,12646994.0,5.29568,50005.25311018,0.001,703
2019-02-28,3095020.429060218,1052,267839517.18352062,2.68,17122119.0,0.0104357726,3.27020063,0.001,3616
